Rk,G,Date,TEAM,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
47,47,43120,GSW,@,HOU,L,115.9785337,112.8523807,42.74086425,81.87660197,0.522536811,9.456511547,25.40899559,0.367103869,21.04029368,25.24185232,0.832939205,7.330143811,40.43611589,28.36006898,6.819184081,4.713846409,12.89454239,18.57733914
47,47,43124,LAC,,BOS,L,116.1715043,111.4537387,42.51966017,83.03066244,0.513094241,10.62122227,29.7353165,0.360339086,20.51096168,27.73103713,0.739418299,8.26957739,40.55912546,25.87717234,9.758928803,4.873048864,16.77628558,20.6888833
47,47,43123,LAL,,BOS,W,105.5510556,104.6334595,41.82594177,88.3280257,0.476076975,10.06200633,29.10257745,0.346390026,11.83716577,17.39001539,0.682323716,9.456357021,44.52135882,25.76750678,8.604824633,3.6448049,13.35584233,20.88686742
47,47,43123,SAC,@,ORL,W,99.04702485,112.1504975,37.72992987,83.07697868,0.455942901,9.20292153,23.53458046,0.402892003,14.38424358,20.90487987,0.69354187,8.991579209,39.35806871,22.10243947,10.53249049,2.807153325,15.57737494,23.11169219
47,47,43122,PHO,@,MIL,L,103.9217173,110.3926277,37.35808482,84.7405164,0.441884321,13.5068629,36.2156864,0.371932293,15.69868474,19.64204212,0.795293648,9.534060845,41.60322512,23.73816068,5.859754226,3.541860396,13.14650128,18.22357285
47,47,43126,HOU,@,NOP,L,108.2591036,101.4940376,38.92722022,87.45692801,0.445523005,15.61727855,41.484284,0.377825219,14.78738459,20.63265158,0.731089196,10.77394933,42.61986405,20.82718741,10.47146418,3.710068013,11.91339384,17.55542059
47,47,43124,NOP,@,CHO,W,114.1228612,110.5939473,42.02739625,91.29157254,0.463157287,9.311108336,30.02024024,0.307294523,20.75696037,27.06141873,0.766302283,10.6808666,47.2220797,25.39678636,10.15827084,5.629594914,14.15665975,18.27588858
47,47,43119,SAS,@,TOR,L,100.4583415,94.89178221,37.81511653,82.78954514,0.456283359,10.14149772,23.18343229,0.435060181,14.68661069,19.1236958,0.760051424,7.406522254,40.93855065,23.01583445,8.992972177,4.283653765,12.98958835,15.26096617
47,47,43122,DAL,,WAS,W,107.7966981,107.284083,38.47969162,84.19963821,0.458996602,10.51732832,31.43332219,0.33769866,20.31998655,25.21151877,0.808438888,5.53994402,37.7650107,21.72150104,7.299439935,3.465530408,8.851593454,21.13281022
47,47,43124,MEM,,SAS,L,106.9686509,101.6952163,38.1957344,84.21664886,0.453351204,10.63978776,28.57058688,0.37562711,19.93739436,24.06672717,0.828424568,11.06805369,43.7197978,21.53295678,8.700239179,4.071464115,13.6490084,23.5218616
48,48,43128,TOR,,LAL,W,99.93182532,97.54649054,36.85097435,86.61299339,0.426055958,10.64109727,30.74462015,0.342984769,15.58877935,20.86380051,0.739059229,11.24440017,47.10692115,22.00587365,7.931751235,7.32049459,14.8765294,22.56805962
48,48,43123,BOS,@,LAL,L,97.91416951,97.98147614,37.64305848,90.12232858,0.418812999,10.34093371,32.37112834,0.307326455,12.28711883,16.08865807,0.762120819,10.24050289,44.67600227,19.93322666,7.830273363,6.07982888,14.42503309,19.63718159
48,48,43131,PHI,@,BRK,L,103.2913262,101.139061,38.72021585,83.78024786,0.463909733,9.837850113,26.69724257,0.368092612,16.01304442,20.31928915,0.787369247,10.10373019,43.83754413,23.43496917,8.241291314,3.833228167,13.45197421,19.26911573
48,48,43123,NYK,@,GSW,L,112.065125,114.3380565,42.33917629,86.44345592,0.490154356,10.16672242,24.3040359,0.440799247,17.22005,22.06642722,0.779256608,8.980613574,42.30417398,25.97212722,6.363795236,8.075844855,14.87017283,22.15609112
48,48,43123,BRK,@,OKC,L,103.020565,107.2531766,36.43391968,85.46909771,0.427868081,11.64088359,35.04444899,0.335216473,18.51184208,24.18861129,0.759555242,9.640167653,45.51472407,22.324199,4.548297762,3.391748145,13.81436269,22.01452061
48,48,43125,MIA,,SAC,L,102.1323277,103.7511488,38.78500524,83.41006241,0.464886438,10.02300302,27.98753621,0.360291273,14.53931418,20.12652942,0.695834909,8.25002954,43.93950749,26.40846189,5.656481799,5.875611644,13.83700842,20.90772093
48,48,43125,WAS,@,OKC,L,106.655034,113.0330271,38.66505935,84.25375517,0.457539191,10.09309492,25.66235537,0.392387217,19.23182037,25.57814032,0.746796199,9.623251023,41.21870388,25.37496191,8.094582828,5.40038744,15.89106088,20.58339469
48,48,43127,CHO,@,MIA,L,113.0596456,106.3256137,40.69528546,89.0728579,0.456246394,11.24036237,29.87685357,0.368252827,20.42871227,26.97198318,0.761749753,10.44057422,46.76773753,22.12380442,7.940800463,7.128698295,11.43106957,17.45925735
48,48,43127,ORL,@,IND,L,106.6705518,106.9970409,40.28677271,86.84796649,0.464573095,8.948052963,26.90529451,0.324806777,17.1489534,21.25952385,0.804925339,11.7687438,43.00916889,25.10717926,7.495897045,6.278750326,13.93383868,19.14891977
48,48,43126,ATL,@,CHO,L,98.90582117,100.8862143,37.81769058,87.93553995,0.431923624,10.0372821,32.36977363,0.330431106,13.23315791,16.50156889,0.823974561,10.54032652,45.78345449,25.07942146,6.666071306,4.246629684,14.31559825,22.43501433
48,48,43124,POR,,MIN,W,108.5135642,107.0264022,41.08730192,87.83739519,0.469369943,12.86471037,31.37325802,0.407438552,13.47424997,15.5286317,0.880434644,10.29283474,44.01492329,19.34919399,6.778934083,5.02623619,12.38511858,19.91268175
48,48,43125,OKC,,WAS,W,111.379179,100.0137434,42.94383699,93.23724552,0.458319351,9.913341117,29.18388913,0.336393325,15.57816391,23.70274937,0.683671641,17.46282449,53.51681776,21.37404764,8.841297186,5.319807348,12.82180952,19.35215064
48,48,43124,MIN,@,DET,W,108.2425712,109.0534952,40.02604863,82.39841096,0.485490458,9.873099418,28.50037851,0.343539278,18.31737452,24.68174327,0.749729872,9.623545883,42.84850551,19.36087663,9.327117539,5.312602958,14.91495974,19.63105487
48,48,43120,UTA,,TOR,W,110.1653245,103.3222372,43.15468896,87.74791941,0.492933841,7.94065009,21.65052515,0.371496776,15.91529652,21.35648238,0.748784882,11.04965794,41.74490442,24.21679283,10.44484797,5.379612596,10.67692072,17.63249153
48,48,43125,DEN,,NYK,W,97.58512958,105.137895,35.66058896,84.90181967,0.419285649,8.558418061,28.52270959,0.293874759,17.70553359,22.90147893,0.781917679,13.35269111,46.3600864,21.63033404,9.327846689,5.100778742,16.4345476,20.58281959
48,48,43128,CLE,,DET,W,109.2495963,117.7999988,41.00289554,84.8703451,0.483798226,8.865916074,31.31757952,0.281169817,18.37788916,24.28967826,0.752247545,8.739399437,40.46101921,24.67086757,8.45169773,4.075616831,16.88193094,17.46586245
48,48,43124,IND,,PHO,W,99.67957925,95.98965857,40.07813844,87.22806755,0.462844691,7.940005553,23.77737798,0.330710944,11.58329682,14.43342876,0.795983372,8.933380968,43.36916176,18.55382474,8.053084735,2.571394006,9.773942189,18.1080254
48,48,43128,MIL,@,CHI,W,102.3971746,102.957207,35.95360058,78.60772994,0.458363243,8.789108353,23.62712166,0.382634537,21.70086511,27.97955796,0.786565866,8.113255607,38.43507715,21.27254245,10.42367046,4.550720794,14.06535064,22.1284101
48,48,43128,DET,@,CLE,L,101.3943834,107.4543443,38.68818106,87.85934326,0.442451546,9.87181325,29.87327841,0.331427891,14.14620804,19.12161666,0.722144398,9.990803321,43.54536386,23.27949862,8.153699408,4.91975507,13.70637196,19.51272201
48,48,43124,CHI,@,PHI,L,115.2085732,112.4249299,42.72294775,90.91555511,0.472227662,13.37814233,35.39043583,0.378859294,16.38453536,18.96373403,0.844308793,7.59907675,46.55956121,27.26026333,8.453334184,3.832393964,14.27052229,20.68885102
48,48,43123,GSW,,NYK,W,115.9935601,111.5557142,42.78225927,82.10298059,0.521741043,10.67695346,27.22269868,0.382991161,19.7520881,23.8125557,0.824301762,7.099043143,40.55083477,28.66802069,6.525755224,4.914153923,13.24836272,19.01320174
48,48,43126,LAC,@,MEM,W,112.5514513,113.2361216,41.03589805,82.44919873,0.498188272,9.48636668,28.38059495,0.333501726,20.9932885,29.31931114,0.71546549,8.920873217,40.58773764,25.5431517,8.947678641,4.681914659,17.35288568,20.06666499
48,48,43126,LAL,@,CHI,W,106.9853167,106.5700378,42.08778253,87.95840771,0.480923093,9.738601898,28.47077324,0.342337008,13.07114973,20.05700462,0.663757115,9.836907106,42.89640765,25.23025203,8.60144739,3.89344147,12.2667527,18.72606023
48,48,43125,SAC,@,MIA,W,98.73410745,108.1251492,37.77897896,83.7230936,0.45290287,9.620876459,24.70037414,0.403947601,13.55527307,19.01146396,0.726202561,9.137473763,40.22742061,22.03073184,10.01974715,3.782145998,15.03321248,21.77350766
48,48,43124,PHO,@,IND,L,103.4165152,111.3777883,37.52742545,83.38215492,0.451625296,12.73205887,34.66470592,0.367359688,15.62960542,19.19261264,0.810208094,8.880218254,40.06096753,24.9014482,6.517926268,3.162558119,14.58395038,19.04707185
48,48,43128,HOU,,PHO,W,109.1977311,101.5682113,38.41816607,84.4770784,0.454676901,15.74518357,40.4452852,0.388307566,16.61621538,23.26979548,0.715766759,8.8321848,41.76595921,20.94815622,10.56143925,3.353020404,11.83401815,17.86662618
48,48,43126,NOP,,HOU,W,111.6568584,108.0781842,41.30821887,91.50747176,0.454227186,9.653332501,30.14607207,0.315908357,19.38708811,24.91842562,0.773230685,10.34425998,47.20662391,26.65903591,8.927481251,5.888878474,13.34699792,18.92276657
48,48,43121,SAS,,IND,L,96.63750244,92.30753466,35.70453496,82.93686354,0.432005008,9.202449315,22.07502969,0.411498054,16.02598321,20.29710874,0.789975427,8.521956676,43.50156519,22.30475033,8.857891653,4.645096129,12.9968765,15.49828985
48,48,43124,DAL,,HOU,L,105.6990094,104.2852249,37.72390749,84.19989146,0.44989898,10.7151985,32.10999666,0.338189598,19.53599596,24.78345563,0.786011666,6.141983206,39.60950321,20.37645031,7.789831981,4.539659123,9.935478036,21.03984307
48,48,43126,MEM,,LAC,L,102.7905953,101.4885649,37.49872032,84.34499466,0.444285361,9.771936328,28.31117606,0.333328133,18.02121831,21.92001815,0.82266737,11.58041611,42.51593934,20.73988703,8.770071754,3.321439234,13.47470252,23.29655848
49,49,43130,TOR,,MIN,W,102.6395476,99.12394716,38.35529231,88.14389802,0.435396787,10.75232918,30.64338605,0.347195431,15.1766338,20.53914015,0.733277769,11.35332005,48.01207634,22.00176209,7.839525371,7.376148377,13.98295882,22.45041789
49,49,43124,BOS,@,LAC,W,100.6342509,102.0544428,38.17291755,88.49669857,0.4316839,11.78228011,35.6113385,0.320257937,12.50613565,15.46659742,0.810756246,9.232150868,43.64280068,21.099968,7.109082009,5.183948664,15.66750993,20.59115448
49,49,43133,PHI,,MIA,W,104.0673979,97.40171831,39.89606475,86.31407436,0.46383292,11.21135503,29.14917277,0.383707784,13.06391333,17.15578675,0.773810774,10.03111906,46.19126324,25.79049075,9.192387394,4.22996845,14.11559226,18.66073472
49,49,43125,NYK,@,DEN,L,111.1795375,114.6614169,41.82175289,84.31303678,0.496206307,9.770016726,22.69121077,0.448779774,17.766015,22.29992816,0.799096983,8.294184072,41.1112522,26.27163817,5.129138571,7.042753456,13.56105185,21.34682734
49,49,43126,BRK,@,MIL,L,102.1661695,105.395953,35.71017591,82.34072931,0.435660424,12.17226508,34.1733347,0.356204942,18.57355263,24.75658339,0.740546573,8.772050296,45.43441722,21.9572597,3.464489329,3.817524443,13.38430881,22.28435618
49,49,43127,MIA,,CHO,W,98.53969831,100.4253446,37.67550157,83.40301872,0.451385931,9.866900906,27.71626086,0.357987382,13.32179425,18.77795883,0.681670473,8.915008862,44.54185225,24.02253857,6.03694454,5.682683493,13.81110253,20.83231628
49,49,43127,WAS,@,ATL,W,103.8165102,113.4299081,36.9395178,82.95612655,0.445121757,11.14792848,28.13870661,0.395476165,18.78954611,25.0334421,0.74679886,10.58697531,40.22561116,24.13248857,8.028374849,5.260116232,16.94731827,21.29501841
49,49,43129,CHO,@,IND,L,107.4178937,104.5576841,37.96858564,87.34185737,0.433953918,9.95210871,29.40305607,0.325375848,21.52861368,28.25159495,0.763044926,10.41217227,46.09032126,20.21714133,7.562240139,7.458609489,10.98932087,17.6977772
49,49,43130,ORL,@,HOU,L,105.5011655,104.8991123,40.36603181,86.25438995,0.469211929,8.424415889,26.27158835,0.313462033,16.34468602,21.35785715,0.775157602,12.07062314,43.28275067,23.35215378,7.568769113,6.923625098,14.1201516,18.48467593
49,49,43127,ATL,,WAS,L,99.39174635,103.7658643,37.38530717,87.56066198,0.429177087,10.71118463,32.81093209,0.347489332,13.90994737,17.55047067,0.808732368,10.02209796,44.25503635,25.02382644,6.479821392,4.913988905,14.93467948,22.6905043
49,49,43126,POR,@,DAL,W,110.8140693,105.3279206,41.58619058,87.67121856,0.476110983,13.65941311,31.67197741,0.425611566,13.98227499,16.27858951,0.875930393,9.947850422,44.14447699,19.8047582,6.373680225,4.727870857,11.41553557,18.29380453
49,49,43127,OKC,@,DET,W,115.5937537,103.084123,44.3831511,92.65117366,0.477135805,10.11400233,29.33516674,0.342137997,16.71344917,25.31082481,0.681941492,16.99884735,51.75504533,21.67221429,9.932389156,4.955942204,12.94654286,18.26564519
49,49,43126,MIN,@,TOR,W,109.1927714,107.4760486,40.56781459,84.35952329,0.482907137,9.681929825,27.31011355,0.348341784,18.37521236,25.04452298,0.740258962,9.607063765,43.65455165,21.20826299,9.378135262,5.513780887,15.25448792,19.74931646
49,49,43122,UTA,@,LAC,W,110.4695974,107.1566712,42.48640669,87.22437582,0.488220152,7.842195027,20.77515755,0.384029033,17.65458895,23.48694472,0.752715464,11.29489738,40.80347133,23.78503785,9.573454391,5.393883779,10.48307622,17.32974746
49,49,43127,DEN,,DAL,W,105.2955389,106.8613685,38.55817669,84.8305459,0.455765695,9.707525418,28.85681288,0.330362428,18.47166008,23.95044368,0.776375304,12.12580733,45.26802592,24.40910021,8.398354007,5.030233623,16.27036428,21.29484588
49,49,43130,CLE,@,DET,L,112.0148789,116.1199996,41.28086866,83.00110353,0.497519468,10.21977482,32.35527386,0.312550945,19.23336675,24.64690348,0.776714264,7.521819831,40.69830576,25.18126027,7.575509319,3.742685049,16.68457928,16.15975873
49,49,43126,IND,@,CLE,L,98.64387378,95.99689757,39.46344153,86.22842027,0.462533407,7.422001666,23.93321339,0.305433283,12.29498905,15.95002863,0.770095012,8.280014291,42.83074853,20.12614742,8.71592542,2.731418202,10.35218266,18.17240762
49,49,43129,MIL,,PHI,W,104.9191524,102.8471621,37.10608018,78.04231898,0.476448973,9.776732506,25.0081365,0.392830361,20.93025953,27.43386739,0.77146976,6.773976682,38.41052314,23.04176273,10.12710114,4.445216238,13.45960519,20.63852303
49,49,43130,DET,,CLE,W,103.078315,111.0563033,38.90645432,88.79780298,0.440595464,10.24154398,31.22198352,0.326508367,15.02386241,19.456485,0.764603319,9.857240996,44.00360916,24.34384958,6.646109822,4.695926521,12.65191159,19.8538166
49,49,43126,CHI,,LAL,L,114.782572,114.087479,41.93688432,91.67466653,0.460028299,12.2734427,35.53713075,0.345917788,18.63536061,21.36912021,0.868172638,8.019723025,47.42786836,26.798079,8.136000255,2.969718189,14.22115669,21.8866553
49,49,43125,GSW,,MIN,W,118.098068,113.6867143,43.07467778,82.73089418,0.521082313,12.16308604,29.8668096,0.401757348,19.78562643,23.66376671,0.831090528,6.049712943,39.60525043,30.44040621,6.297726567,4.974246177,13.49450881,19.56396052
49,49,43128,LAC,@,NOP,W,110.9054354,113.4908365,39.89076941,82.41475962,0.484056482,9.145910004,28.25417849,0.321250518,21.97798655,31.05579334,0.704639647,8.976261965,39.89632129,24.46294551,9.964303592,4.064574398,16.4058657,20.2999995
49,49,43128,LAL,@,TOR,L,106.575595,104.3510114,42.58633476,87.14752231,0.490076928,8.661580569,26.74123197,0.322221102,12.74134492,20.43710139,0.645727134,9.671072132,42.96892229,24.78907561,7.900434217,3.268032441,11.38002581,18.07781807
49,49,43128,SAC,@,SAS,L,98.78023224,105.9375448,38.49369369,83.49692808,0.462630861,9.466262938,22.53011224,0.43002428,12.32658192,16.90343919,0.731940768,9.041242129,40.62822618,21.30921955,8.465924144,4.914643799,14.86996374,20.3920523
49,49,43126,PHO,,NYK,L,104.1049546,112.2333365,37.29822763,83.53464648,0.448107589,11.79961766,34.47941178,0.342607906,17.70888163,21.85778379,0.812022428,9.524065476,40.15829026,24.55043446,6.43537788,2.908767436,14.59518511,20.27412156
49,49,43130,HOU,,ORL,W,109.0593193,102.1504634,36.86544982,81.34312352,0.45280307,14.94355507,39.85358556,0.37199227,20.38486461,28.54093864,0.696330028,7.40965544,41.22978776,20.00444687,10.16843178,2.825906121,12.23020545,18.79998785
49,49,43128,NOP,,LAC,L,110.7770575,107.3234553,40.95246566,89.05224153,0.463728156,10.31599975,30.18382162,0.339212507,18.55612643,23.71552769,0.775589205,9.263277994,45.38198717,28.15771077,8.138244375,5.826663542,13.10409938,20.79682997
49,49,43123,SAS,,CLE,W,96.19125073,91.6722604,35.63136049,83.82105906,0.427381502,9.060734794,23.70250891,0.385529416,15.86779496,20.22913262,0.777952628,9.276587003,44.41046956,22.5114251,9.097367496,5.453528839,12.99906295,15.42948696
49,49,43126,DAL,,POR,L,102.5497028,102.4055675,36.93717225,84.05996744,0.441149694,10.77455955,32.172999,0.340016879,17.90079879,23.25503669,0.7626235,7.162594962,41.56285096,20.11293509,7.656949594,4.161897737,10.96064341,20.87195292
49,49,43129,MEM,,PHO,W,100.8371786,102.8265695,37.0096161,82.9834984,0.445765608,9.231580898,28.09335282,0.31209844,17.58636549,21.41600545,0.822760211,10.75412483,42.0147818,21.62196611,7.671021526,3.93643177,14.54241076,23.92896754
50,50,43132,TOR,@,WAS,L,106.6718643,102.5371841,39.50658769,88.0431694,0.449539036,10.78569875,31.03301581,0.343418629,16.87299014,22.12174205,0.759963331,11.38599602,46.7436229,23.68052863,7.111857611,7.812844513,13.01488765,22.27512537
50,50,43127,BOS,@,GSW,L,101.3102753,103.1363329,37.77187526,88.56900957,0.42658517,12.35468403,37.28340155,0.321197381,13.41184069,15.69997923,0.848586874,8.78964526,43.4728402,21.5899904,6.752724603,5.055184599,15.34025298,22.27734634
50,50,43134,PHI,@,IND,L,105.0002194,95.58051549,40.10881943,85.67422231,0.471229876,11.90340651,29.18475183,0.415412335,12.879174,17.46673602,0.760503232,9.729335717,46.61737897,26.35714722,10.03771622,4.628990535,15.29467768,18.33822042
50,50,43126,NYK,@,PHO,W,110.7738612,118.3984251,42.08652587,83.67391103,0.503201892,9.511005018,22.90736323,0.425693932,17.0898045,20.54997845,0.823249095,7.388255222,38.23337566,27.06149145,5.318741571,6.032826037,13.30831555,20.5440482
50,50,43127,BRK,@,MIN,L,100.0898509,104.4187859,35.63305277,81.68221879,0.438418127,11.91167952,34.19200041,0.347241483,16.91206579,22.68697502,0.741003972,8.511615089,45.41032517,22.12717791,3.139346799,3.805257333,13.67529264,21.80530685
50,50,43129,MIA,@,DAL,W,95.92190949,98.02760339,37.34265047,83.82090562,0.445095779,9.540070272,27.91487826,0.342036215,11.69653828,17.11338765,0.659221142,9.254502659,45.42255567,22.88676157,6.151083362,5.344805048,13.38333076,20.24969488
50,50,43130,WAS,,OKC,W,107.7249531,113.5489724,38.80185534,83.82683797,0.463096527,13.14437854,30.42161198,0.43518285,16.97686383,22.49003263,0.764019658,10.31609259,39.78768335,26.69974657,7.588512455,4.93803487,15.72419548,21.36850552
50,50,43131,CHO,@,ATL,W,104.4653681,103.8873052,36.59057569,85.84255721,0.425866175,9.845632613,29.82091682,0.316852754,21.4385841,28.49547849,0.747753478,10.82365168,45.46709638,19.0851424,6.888672042,6.717582847,12.11679626,18.04933316
50,50,43131,ORL,,LAL,W,105.0103497,105.9497337,40.66980954,85.09631698,0.479283579,8.827324767,26.08147651,0.32811861,14.84340581,20.12735715,0.75292728,11.04118694,40.8448252,23.10564613,7.870630734,6.277087529,13.33604548,19.26540278
